"x","y","elevation","forest","chaparral","habitat","seeds"
251736.7,3763824.4,916,0,0.79,"Oak","Med"
252036.7,3763824.4,835,0.02,0.64,"Oak","Low"
252336.7,3763824.4,596,0.06,0.47,"Oak","Med"
252636.7,3763824.4,382,0.14,0.36,"Pine","Med"
252936.7,3763824.4,305,0.13,0.27,"Pine","Med"
253236.7,3763824.4,257,0.03,0.17,"Oak","Med"
253536.7,3763824.4,198,0,0.09,"Oak","Low"
253836.7,3763824.4,177,0,0.04,"Oak","Low"
254136.7,3763824.4,173,0,0.03,"Oak","Low"
254436.7,3763824.4,174,0,0,"Oak","Med"
235536.7,3763524.4,31,0,0.11,"Oak","Med"
235836.7,3763524.4,210,0,0.2,"Oak","Med"
236136.7,3763524.4,284,0,0.09,"Oak","Med"
236436.7,3763524.4,564,0,0.01,"Pine","High"
236736.7,3763524.4,579,0,0.07,"Oak","Med"
237036.7,3763524.4,338,0,0.17,"Pine","Med"
237336.7,3763524.4,163,0,0.21,"Bare","High"
237636.7,3763524.4,181,0,0.29,"Pine","Med"
237936.7,3763524.4,306,0,0.18,"Oak","Med"
238236.7,3763524.4,378,0.01,0.11,"Oak","Med"
238536.7,3763524.4,540,0.02,0.17,"Oak","Med"
238836.7,3763524.4,755,0.04,0.08,"Oak","Low"
239136.7,3763524.4,851,0.02,0.02,"Pine","Med"
239436.7,3763524.4,1508,0.02,0.03,"Pine","Med"
239736.7,3763524.4,964,0.05,0,"Pine","Med"
240036.7,3763524.4,897,0.04,0,"Bare","Med"
240336.7,3763524.4,751,0.01,0.02,"Oak","Low"
240636.7,3763524.4,437,0.03,0.1,"Oak","High"
240936.7,3763524.4,302,0,0.19,"Oak","High"
241236.7,3763524.4,171,0,0.43,"Pine","Med"
241536.7,3763524.4,186,0,0.67,"Pine","Med"
241836.7,3763524.4,162,0,0.57,"Oak","Low"
242136.7,3763524.4,323,0.05,0.48,"Pine","High"
242436.7,3763524.4,443,0.09,0.46,"Pine","Med"
242736.7,3763524.4,579,0.08,0.44,"Pine","Low"
243036.7,3763524.4,391,0.04,0.46,"Pine","Med"
243336.7,3763524.4,319,0.01,0.37,"Oak","Med"
243636.7,3763524.4,487,0,0.4,"Pine","Low"
243936.7,3763524.4,351,0,0.49,"Oak","Med"
244236.7,3763524.4,526,0,0.47,"Bare","Low"
244536.7,3763524.4,614,0.01,0.39,"Oak","Low"
244836.7,3763524.4,614,0.02,0.51,"Oak","Low"
245136.7,3763524.4,405,0,0.64,"Bare","Med"
245436.7,3763524.4,404,0.01,0.6,"Oak","Low"
245736.7,3763524.4,496,0.02,0.75,"Oak","Med"
246036.7,3763524.4,670,0.02,0.77,"Pine","Low"
246336.7,3763524.4,855,0.03,0.72,"Oak","High"
246636.7,3763524.4,985,0,0.75,"Oak","Med"
246936.7,3763524.4,1231,0,0.61,"Oak","Med"
247236.7,3763524.4,1416,0.01,0.52,"Oak","Med"
247536.7,3763524.4,1058,0.01,0.59,"Oak","Med"
247836.7,3763524.4,962,0.02,0.54,"Bare","Low"
248136.7,3763524.4,593,0.01,0.49,"Bare","Med"
248436.7,3763524.4,804,0,0.39,"Oak","Med"
248736.7,3763524.4,908,0,0.36,"Bare","High"
249036.7,3763524.4,648,0,0.28,"Pine","Med"
249336.7,3763524.4,640,0,0.23,"Oak","Med"
249636.7,3763524.4,441,0,0.35,"Oak","Low"
249936.7,3763524.4,854,0,0.48,"Oak","Med"
250236.7,3763524.4,694,0,0.5,"Oak","Med"
250536.7,3763524.4,649,0,0.56,"Oak","Med"
250836.7,3763524.4,740,0,0.48,"Oak","Low"
251136.7,3763524.4,1056,0,0.48,"Pine","Med"
251436.7,3763524.4,805,0,0.51,"Oak","Med"
251736.7,3763524.4,871,0,0.42,"Oak","Med"
252036.7,3763524.4,834,0.02,0.36,"Oak","Med"
252336.7,3763524.4,518,0.05,0.44,"Oak","Med"
252636.7,3763524.4,632,0.06,0.46,"Pine","Med"
252936.7,3763524.4,385,0.03,0.34,"Oak","Med"
253236.7,3763524.4,340,0.01,0.21,"Bare","Med"
253536.7,3763524.4,177,0,0.09,"Bare","Low"
235836.7,3763224.4,129,0,0,"Bare","Low"
236136.7,3763224.4,356,0,0.01,"Pine","Med"
236436.7,3763224.4,305,0,0,"Bare","Low"
236736.7,3763224.4,536,0,0,"Pine","Low"
237036.7,3763224.4,396,0,0.05,"Bare","Med"
237336.7,3763224.4,154,0,0.2,"Pine","Low"
237636.7,3763224.4,365,0,0.19,"Pine","Med"
237936.7,3763224.4,434,0,0.09,"Pine","Med"
238236.7,3763224.4,456,0.01,0.06,"Oak","Med"
238536.7,3763224.4,481,0.02,0.05,"Oak","Low"
238836.7,3763224.4,524,0.03,0.02,"Oak","Low"
239136.7,3763224.4,894,0.02,0.02,"Oak","Low"
239436.7,3763224.4,1183,0,0,"Bare","Med"
239736.7,3763224.4,795,0.02,0,"Oak","High"
240036.7,3763224.4,538,0.03,0.01,"Oak","Med"
240336.7,3763224.4,781,0.03,0.03,"Bare","High"
240636.7,3763224.4,624,0.06,0.15,"Oak","Med"
240936.7,3763224.4,308,0.05,0.27,"Pine","Med"
241236.7,3763224.4,175,0.01,0.47,"Oak","Med"
241536.7,3763224.4,129,0,0.52,"Oak","High"
241836.7,3763224.4,382,0,0.24,"Pine","Low"
242136.7,3763224.4,543,0.03,0.15,"Pine","High"
242436.7,3763224.4,725,0.08,0.13,"Oak","Med"
242736.7,3763224.4,868,0.08,0.14,"Oak","High"
243036.7,3763224.4,409,0.05,0.29,"Oak","Med"
243336.7,3763224.4,203,0.02,0.25,"Oak","Med"
243636.7,3763224.4,395,0,0.35,"Oak","Med"
243936.7,3763224.4,330,0.01,0.51,"Oak","Low"
244236.7,3763224.4,435,0.03,0.37,"Oak","High"
244536.7,3763224.4,650,0.03,0.33,"Oak","Med"
244836.7,3763224.4,593,0,0.49,"Oak","High"
245136.7,3763224.4,278,0,0.52,"Bare","Low"
245436.7,3763224.4,391,0.02,0.42,"Oak","Low"
245736.7,3763224.4,545,0.04,0.58,"Bare","Med"
246036.7,3763224.4,737,0.03,0.67,"Oak","High"
246336.7,3763224.4,1054,0.03,0.47,"Pine","Med"
246636.7,3763224.4,1219,0.02,0.38,"Oak","High"
246936.7,3763224.4,1259,0,0.28,"Pine","Med"
247236.7,3763224.4,1119,0.02,0.37,"Oak","Med"
247536.7,3763224.4,795,0.03,0.45,"Pine","Low"
247836.7,3763224.4,795,0.03,0.45,"Oak","Low"
248136.7,3763224.4,552,0.02,0.46,"Pine","High"
248436.7,3763224.4,584,0.02,0.36,"Bare","High"
248736.7,3763224.4,630,0,0.32,"Oak","Low"
249036.7,3763224.4,352,0,0.25,"Pine","Low"
249336.7,3763224.4,616,0,0.26,"Pine","High"
249636.7,3763224.4,336,0,0.29,"Oak","Low"
249936.7,3763224.4,790,0,0.31,"Oak","Med"
250236.7,3763224.4,626,0,0.41,"Bare","Low"
250536.7,3763224.4,507,0,0.41,"Oak","Low"
250836.7,3763224.4,562,0,0.32,"Oak","Med"
251136.7,3763224.4,1014,0,0.21,"Oak","Med"
251436.7,3763224.4,696,0,0.24,"Oak","Med"
251736.7,3763224.4,767,0,0.12,"Pine","High"
252036.7,3763224.4,666,0,0.13,"Bare","Med"
252336.7,3763224.4,737,0,0.26,"Pine","Med"
252636.7,3763224.4,553,0,0.23,"Oak","Med"
252936.7,3763224.4,253,0,0.1,"Pine","Med"
253236.7,3763224.4,158,0,0.01,"Oak","Low"
236136.7,3762924.4,101,0,0,"Oak","Low"
236436.7,3762924.4,332,0,0,"Oak","Low"
236736.7,3762924.4,364,0,0,"Oak","Med"
237036.7,3762924.4,258,0,0.01,"Oak","Low"
237336.7,3762924.4,95,0,0.08,"Oak","Low"
237636.7,3762924.4,198,0,0.03,"Oak","Med"
237936.7,3762924.4,377,0,0,"Oak","Med"
238236.7,3762924.4,381,0,0,"Oak","Med"
238536.7,3762924.4,324,0,0.02,"Bare","Med"
238836.7,3762924.4,334,0,0.02,"Bare","Med"
239136.7,3762924.4,445,0,0.01,"Oak","Low"
239436.7,3762924.4,713,0,0.01,"Oak","Med"
239736.7,3762924.4,743,0.01,0,"Bare","Med"
240036.7,3762924.4,372,0.01,0.02,"Oak","Low"
240336.7,3762924.4,657,0,0,"Oak","Low"
240636.7,3762924.4,999,0.03,0.05,"Bare","Med"
240936.7,3762924.4,778,0.04,0.08,"Oak","Low"
241236.7,3762924.4,456,0.01,0.22,"Oak","Med"
241536.7,3762924.4,87,0,0.31,"Pine","High"
241836.7,3762924.4,481,0.02,0.03,"Oak","Med"
242136.7,3762924.4,491,0.02,0,"Oak","Med"
242436.7,3762924.4,629,0.01,0,"Pine","Low"
242736.7,3762924.4,640,0,0.02,"Pine","Low"
243036.7,3762924.4,456,0.03,0.13,"Oak","Med"
243336.7,3762924.4,240,0.02,0.12,"Oak","Med"
243636.7,3762924.4,235,0,0.22,"Oak","Low"
243936.7,3762924.4,423,0.05,0.34,"Oak","Med"
244236.7,3762924.4,484,0.09,0.24,"Pine","Med"
244536.7,3762924.4,556,0.07,0.31,"Oak","Med"
244836.7,3762924.4,361,0.01,0.47,"Oak","Low"
245136.7,3762924.4,246,0,0.48,"Oak","Med"
245436.7,3762924.4,506,0.02,0.3,"Pine","Med"
245736.7,3762924.4,1004,0.02,0.32,"Oak","Low"
246036.7,3762924.4,1108,0.01,0.37,"Pine","Med"
246336.7,3762924.4,1062,0,0.22,"Oak","Low"
246636.7,3762924.4,891,0.02,0.3,"Oak","Med"
246936.7,3762924.4,832,0.02,0.28,"Pine","Med"
247236.7,3762924.4,800,0,0.17,"Pine","Med"
247536.7,3762924.4,712,0,0.19,"Bare","Low"
247836.7,3762924.4,650,0.01,0.33,"Pine","Med"
248136.7,3762924.4,478,0.02,0.48,"Oak","Med"
248436.7,3762924.4,436,0.02,0.52,"Oak","Med"
248736.7,3762924.4,285,0.02,0.58,"Bare","Med"
249036.7,3762924.4,192,0.02,0.57,"Oak","Low"
249336.7,3762924.4,286,0,0.33,"Pine","Med"
249636.7,3762924.4,410,0,0.25,"Oak","Low"
249936.7,3762924.4,394,0,0.1,"Oak","Low"
250236.7,3762924.4,733,0,0.27,"Oak","Low"
250536.7,3762924.4,352,0,0.5,"Oak","Med"
250836.7,3762924.4,855,0,0.54,"Pine","Low"
251136.7,3762924.4,827,0,0.28,"Pine","Med"
251436.7,3762924.4,574,0,0.31,"Oak","Med"
251736.7,3762924.4,398,0,0.29,"Oak","Med"
252036.7,3762924.4,403,0,0.18,"Oak","Med"
252336.7,3762924.4,161,0,0.08,"Oak","Med"
236436.7,3762624.4,72,0,0,"Oak","Low"
236736.7,3762624.4,223,0,0.04,"Pine","Med"
237036.7,3762624.4,189,0,0.12,"Oak","High"
237336.7,3762624.4,75,0,0.1,"Bare","High"
237636.7,3762624.4,68,0,0.02,"Oak","Med"
237936.7,3762624.4,95,0,0.03,"Oak","High"
238236.7,3762624.4,162,0,0.07,"Bare","Med"
238536.7,3762624.4,195,0,0.13,"Oak","Low"
238836.7,3762624.4,263,0,0.08,"Oak","High"
239136.7,3762624.4,203,0,0.01,"Pine","Low"
239436.7,3762624.4,511,0,0.01,"Oak","Med"
239736.7,3762624.4,719,0,0,"Oak","Med"
240036.7,3762624.4,388,0,0.03,"Oak","High"
240336.7,3762624.4,470,0,0.03,"Pine","Low"
240636.7,3762624.4,546,0,0.03,"Oak","Med"
240936.7,3762624.4,361,0,0.1,"Oak","Med"
241236.7,3762624.4,253,0,0.29,"Pine","Med"
241536.7,3762624.4,115,0,0.3,"Pine","Med"
241836.7,3762624.4,297,0.02,0.1,"Pine","Low"
242136.7,3762624.4,606,0.04,0.05,"Oak","Med"
242436.7,3762624.4,491,0.02,0.03,"Oak","Low"
242736.7,3762624.4,367,0,0.1,"Pine","Med"
243036.7,3762624.4,472,0.02,0.18,"Oak","Med"
243336.7,3762624.4,284,0.03,0.14,"Pine","Med"
243636.7,3762624.4,313,0,0.16,"Oak","Med"
243936.7,3762624.4,433,0.03,0.12,"Oak","Low"
244236.7,3762624.4,646,0.05,0.06,"Oak","Med"
244536.7,3762624.4,801,0.03,0.1,"Oak","Low"
244836.7,3762624.4,586,0,0.22,"Oak","Med"
245136.7,3762624.4,238,0.01,0.39,"Oak","Med"
245436.7,3762624.4,565,0.01,0.22,"Oak","Low"
245736.7,3762624.4,849,0.01,0.08,"Bare","Low"
246036.7,3762624.4,597,0.01,0.14,"Pine","Med"
246336.7,3762624.4,633,0,0.08,"Pine","Med"
246636.7,3762624.4,521,0,0.22,"Oak","Low"
246936.7,3762624.4,509,0,0.31,"Oak","High"
247236.7,3762624.4,604,0,0.37,"Pine","Med"
247536.7,3762624.4,395,0,0.39,"Oak","Low"
247836.7,3762624.4,570,0.01,0.37,"Pine","Med"
248136.7,3762624.4,492,0,0.49,"Oak","Med"
248436.7,3762624.4,391,0,0.62,"Oak","Med"
248736.7,3762624.4,582,0.02,0.65,"Oak","Med"
249036.7,3762624.4,497,0.04,0.72,"Oak","Med"
249336.7,3762624.4,172,0.01,0.52,"Oak","High"
249636.7,3762624.4,116,0,0.25,"Pine","Low"
249936.7,3762624.4,244,0,0.2,"Pine","Med"
250236.7,3762624.4,345,0,0.36,"Pine","Med"
250536.7,3762624.4,308,0,0.71,"Oak","Med"
250836.7,3762624.4,404,0,0.59,"Oak","Low"
251136.7,3762624.4,520,0,0.3,"Oak","Med"
251436.7,3762624.4,540,0,0.37,"Pine","Low"
251736.7,3762624.4,292,0,0.24,"Oak","Low"
236736.7,3762324.4,54,0,0.05,"Oak","Med"
237036.7,3762324.4,12,0,0.11,"Pine","Med"
238536.7,3762324.4,29,0,0.18,"Pine","Med"
238836.7,3762324.4,130,0,0.15,"Pine","Med"
239136.7,3762324.4,167,0,0.03,"Oak","Med"
239436.7,3762324.4,302,0,0.02,"Oak","Med"
239736.7,3762324.4,273,0,0,"Oak","Med"
240036.7,3762324.4,485,0,0.02,"Pine","Med"
240336.7,3762324.4,216,0,0.03,"Oak","Low"
240636.7,3762324.4,268,0,0.01,"Pine","Med"
240936.7,3762324.4,358,0,0.04,"Pine","Med"
241236.7,3762324.4,206,0,0.28,"Oak","Med"
241536.7,3762324.4,141,0,0.31,"Oak","Med"
241836.7,3762324.4,343,0,0.09,"Oak","Low"
242136.7,3762324.4,681,0,0.06,"Pine","Low"
242436.7,3762324.4,667,0.01,0.04,"Oak","Med"
242736.7,3762324.4,400,0.01,0.13,"Pine","Low"
243036.7,3762324.4,386,0.03,0.25,"Oak","Low"
243336.7,3762324.4,111,0.04,0.25,"Oak","Low"
243636.7,3762324.4,205,0,0.28,"Pine","Med"
243936.7,3762324.4,339,0.01,0.23,"Oak","High"
244236.7,3762324.4,498,0.01,0.13,"Oak","Med"
244536.7,3762324.4,273,0,0.23,"Oak","Low"
244836.7,3762324.4,234,0,0.35,"Oak","Low"
245136.7,3762324.4,167,0,0.29,"Bare","Med"
245436.7,3762324.4,426,0,0.21,"Oak","Med"
245736.7,3762324.4,321,0,0.2,"Pine","Low"
246036.7,3762324.4,383,0.01,0.28,"Bare","Med"
246336.7,3762324.4,383,0.01,0.27,"Pine","Med"
246636.7,3762324.4,334,0,0.51,"Oak","Med"
246936.7,3762324.4,222,0,0.74,"Bare","Low"
247236.7,3762324.4,256,0,0.71,"Oak","Med"
247536.7,3762324.4,372,0.04,0.62,"Oak","Med"
247836.7,3762324.4,440,0.06,0.44,"Oak","Med"
248136.7,3762324.4,524,0.02,0.46,"Pine","Low"
248436.7,3762324.4,571,0.02,0.41,"Oak","Med"
248736.7,3762324.4,772,0.01,0.31,"Bare","Low"
249036.7,3762324.4,706,0.01,0.35,"Oak","Med"
249336.7,3762324.4,547,0.03,0.46,"Pine","Low"
249636.7,3762324.4,143,0.02,0.34,"Oak","Med"
249936.7,3762324.4,114,0,0.22,"Bare","Med"
250236.7,3762324.4,426,0,0.39,"Pine","Low"
250536.7,3762324.4,101,0,0.42,"Oak","Low"
250836.7,3762324.4,292,0,0.17,"Pine","Low"
251136.7,3762324.4,261,0,0.05,"Pine","Med"
239136.7,3762024.4,37,0,0.04,"Oak","Med"
239436.7,3762024.4,115,0,0.04,"Oak","Med"
239736.7,3762024.4,228,0,0,"Bare","Med"
240036.7,3762024.4,313,0,0,"Oak","Med"
240336.7,3762024.4,188,0,0.01,"Oak","Med"
240636.7,3762024.4,293,0,0,"Pine","Low"
240936.7,3762024.4,301,0,0,"Pine","Med"
241236.7,3762024.4,137,0,0.12,"Pine","Low"
241536.7,3762024.4,140,0,0.17,"Oak","Low"
241836.7,3762024.4,295,0,0.05,"Oak","Med"
242136.7,3762024.4,723,0,0.04,"Pine","Med"
242436.7,3762024.4,785,0.01,0,"Pine","Low"
242736.7,3762024.4,639,0.02,0.03,"Pine","Med"
243036.7,3762024.4,263,0.01,0.24,"Pine","Med"
243336.7,3762024.4,86,0.01,0.25,"Bare","Med"
243636.7,3762024.4,165,0,0.36,"Oak","High"
243936.7,3762024.4,151,0,0.39,"Pine","High"
244236.7,3762024.4,289,0,0.18,"Pine","High"
244536.7,3762024.4,387,0.01,0.24,"Oak","Med"
244836.7,3762024.4,189,0,0.45,"Oak","Med"
245136.7,3762024.4,148,0,0.44,"Pine","Med"
245436.7,3762024.4,128,0,0.25,"Oak","Med"
245736.7,3762024.4,363,0,0.37,"Oak","Med"
246036.7,3762024.4,205,0,0.46,"Oak","Med"
246336.7,3762024.4,418,0,0.49,"Oak","High"
246636.7,3762024.4,181,0,0.69,"Pine","Med"
246936.7,3762024.4,220,0,0.74,"Oak","Med"
247236.7,3762024.4,367,0,0.64,"Pine","High"
247536.7,3762024.4,468,0.02,0.43,"Oak","Med"
247836.7,3762024.4,554,0.03,0.27,"Bare","High"
248136.7,3762024.4,829,0.01,0.18,"Oak","Med"
248436.7,3762024.4,813,0.02,0.16,"Oak","Med"
248736.7,3762024.4,536,0.01,0.22,"Pine","Low"
249036.7,3762024.4,454,0.01,0.27,"Pine","Med"
249336.7,3762024.4,289,0.02,0.31,"Oak","Low"
249636.7,3762024.4,177,0.02,0.23,"Oak","Med"
250236.7,3762024.4,216,0,0.16,"Oak","Med"
250536.7,3762024.4,197,0,0.05,"Oak","Med"
239436.7,3761724.4,21,0,0.03,"Oak","Low"
239736.7,3761724.4,120,0,0.03,"Pine","Med"
240036.7,3761724.4,154,0,0.03,"Pine","High"
240336.7,3761724.4,252,0,0.03,"Pine","Med"
240636.7,3761724.4,37,0,0,"Oak","Med"
240936.7,3761724.4,316,0,0,"Oak","Low"
241236.7,3761724.4,338,0,0.04,"Oak","Med"
241536.7,3761724.4,47,0,0.07,"Oak","Med"
241836.7,3761724.4,116,0,0.11,"Pine","Med"
242136.7,3761724.4,304,0,0.09,"Pine","Low"
242436.7,3761724.4,573,0,0,"Oak","Med"
242736.7,3761724.4,519,0.01,0.04,"Oak","Med"
243036.7,3761724.4,243,0.02,0.16,"Pine","Med"
243336.7,3761724.4,146,0.01,0.17,"Oak","Low"
243636.7,3761724.4,166,0,0.24,"Oak","Med"
243936.7,3761724.4,63,0,0.36,"Bare","Med"
244236.7,3761724.4,405,0,0.2,"Oak","Med"
244536.7,3761724.4,565,0.01,0.12,"Pine","Med"
244836.7,3761724.4,351,0.01,0.29,"Bare","Med"
245136.7,3761724.4,88,0.01,0.39,"Oak","High"
245436.7,3761724.4,105,0,0.17,"Pine","Med"
245736.7,3761724.4,180,0,0.21,"Pine","Med"
246036.7,3761724.4,242,0,0.33,"Oak","Low"
246336.7,3761724.4,339,0,0.36,"Pine","Med"
246636.7,3761724.4,64,0,0.62,"Oak","Low"
246936.7,3761724.4,182,0,0.65,"Oak","Med"
247236.7,3761724.4,362,0,0.41,"Pine","Med"
247536.7,3761724.4,764,0,0.16,"Oak","Low"
247836.7,3761724.4,475,0,0.07,"Oak","Med"
248136.7,3761724.4,531,0,0.06,"Oak","Med"
248436.7,3761724.4,783,0,0.04,"Pine","Low"
248736.7,3761724.4,570,0,0.12,"Oak","Low"
249036.7,3761724.4,439,0.01,0.18,"Pine","Med"
249336.7,3761724.4,279,0,0.16,"Pine","Low"
239736.7,3761424.4,47,0,0,"Pine","High"
242136.7,3761424.4,187,0,0,"Oak","Low"
242436.7,3761424.4,470,0,0.02,"Bare","Med"
242736.7,3761424.4,322,0.02,0.06,"Pine","Med"
243036.7,3761424.4,23,0.03,0.05,"Oak","Med"
243336.7,3761424.4,290,0.01,0.02,"Pine","Med"
243636.7,3761424.4,340,0,0.03,"Pine","Med"
244236.7,3761424.4,317,0,0.06,"Oak","Low"
244536.7,3761424.4,273,0,0.04,"Pine","Low"
244836.7,3761424.4,427,0.01,0.13,"Oak","Med"
245136.7,3761424.4,262,0,0.05,"Pine","Low"
245436.7,3761424.4,57,0,0.04,"Pine","Med"
246936.7,3761424.4,120,0,0.25,"Oak","Med"
247236.7,3761424.4,399,0,0.1,"Oak","High"
247536.7,3761424.4,334,0,0,"Pine","High"
247836.7,3761424.4,232,0,0.02,"Pine","Med"
248136.7,3761424.4,451,0,0.01,"Oak","Med"
248436.7,3761424.4,726,0,0.03,"Oak","Med"
248736.7,3761424.4,379,0,0.01,"Bare","Low"
249036.7,3761424.4,706,0,0.05,"Pine","Med"
244836.7,3761124.4,217,0,0,"Pine","Med"
245136.7,3761124.4,311,0,0,"Pine","Low"
248436.7,3761124.4,311,0,0.1,"Oak","Med"
248736.7,3761124.4,277,0,0.09,"Oak","Med"
