"x","y","elevation","forest","water"
568500,92500,3241,0,"No"
568500,93500,3140,0,"No"
568500,94500,3009,0,"No"
568500,95500,2711,0,"No"
568500,96500,2336,0,"No"
568500,97500,2524,0,"No"
568500,98500,2534,0,"No"
568500,99500,2342,0,"No"
568500,100500,1922,58,"No"
568500,101500,1470,92,"No"
568500,102500,1027,48,"No"
568500,103500,1139,86,"No"
568500,104500,1494,80,"No"
568500,105500,1588,92,"No"
568500,106500,1297,94,"No"
568500,107500,781,67,"Yes"
568500,108500,892,74,"No"
568500,109500,678,68,"Yes"
568500,110500,475,40,"Yes"
568500,111500,477,42,"Yes"
568500,112500,449,14,"Yes"
568500,113500,450,1,"Yes"
568500,114500,466,19,"Yes"
568500,115500,473,45,"Yes"
568500,116500,724,83,"Yes"
568500,117500,1136,78,"No"
568500,118500,920,90,"No"
568500,119500,597,49,"Yes"
568500,120500,560,35,"No"
568500,121500,497,39,"No"
568500,122500,466,41,"No"
568500,123500,531,59,"Yes"
568500,124500,700,26,"No"
568500,125500,701,69,"Yes"
568500,126500,899,23,"No"
568500,127500,1212,30,"No"
568500,128500,1341,49,"No"
568500,129500,1330,84,"No"
568500,130500,1092,59,"No"
568500,131500,775,85,"Yes"
568500,132500,1205,63,"No"
568500,133500,1247,7,"No"
568500,134500,1350,49,"No"
568500,135500,1618,28,"Yes"
568500,136500,1810,1,"No"
568500,137500,1855,5,"No"
568500,138500,1707,43,"No"
568500,139500,1520,67,"No"
568500,140500,1315,51,"Yes"
568500,141500,1445,54,"Yes"
568500,142500,1169,37,"Yes"
568500,143500,1212,45,"Yes"
568500,144500,1429,44,"No"
568500,145500,1584,24,"No"
568500,146500,1284,59,"No"
568500,147500,1020,25,"No"
568500,148500,946,50,"No"
568500,149500,1102,31,"No"
568500,150500,1199,27,"No"
568500,151500,1466,17,"No"
568500,152500,1404,69,"No"
568500,153500,1126,49,"Yes"
568500,154500,1470,24,"No"
568500,155500,1466,11,"No"
568500,156500,1394,45,"No"
568500,157500,1302,36,"No"
568500,158500,1300,53,"No"
568500,159500,1239,55,"No"
568500,160500,1001,22,"No"
568500,161500,873,33,"Yes"
568500,162500,823,0,"No"
568500,163500,795,0,"Yes"
568500,164500,820,11,"Yes"
568500,165500,969,24,"No"
568500,166500,979,51,"No"
568500,167500,944,27,"No"
568500,168500,972,11,"No"
568500,169500,1041,48,"No"
568500,170500,1042,81,"No"
568500,171500,934,29,"No"
568500,172500,836,13,"No"
568500,173500,756,13,"No"
568500,174500,702,10,"Yes"
568500,175500,653,14,"No"
568500,176500,693,0,"No"
568500,177500,728,0,"No"
568500,178500,719,3,"No"
568500,179500,730,25,"No"
568500,180500,753,22,"No"
568500,181500,673,39,"No"
568500,182500,615,0,"No"
568500,183500,645,0,"No"
568500,184500,628,26,"No"
568500,185500,645,71,"No"
568500,186500,564,14,"No"
568500,187500,619,74,"No"
568500,188500,620,71,"No"
568500,189500,538,33,"No"
568500,190500,490,4,"No"
568500,191500,445,2,"No"
568500,192500,436,2,"No"
568500,193500,434,10,"No"
568500,194500,433,6,"Yes"
568500,195500,433,9,"Yes"
568500,196500,435,2,"Yes"
568500,197500,551,6,"No"
568500,198500,551,37,"No"
568500,199500,490,5,"No"
568500,200500,435,2,"No"
568500,201500,430,12,"Yes"
568500,202500,429,0,"Yes"
568500,203500,429,0,"Yes"
568500,204500,429,0,"Yes"
568500,205500,429,0,"Yes"
568500,206500,433,8,"Yes"
568500,207500,446,0,"No"
568500,208500,458,0,"No"
568500,209500,437,0,"No"
568500,210500,469,35,"No"
568500,211500,664,78,"No"
568500,212500,847,64,"No"
568500,213500,912,17,"No"
568500,214500,966,42,"No"
568500,215500,1014,31,"No"
568500,216500,1074,71,"No"
568500,217500,1297,90,"No"
568500,218500,1366,50,"No"
568500,219500,1351,39,"No"
568500,220500,1192,42,"No"
568500,221500,1080,85,"No"
568500,222500,794,33,"No"
568500,223500,777,37,"No"
568500,224500,983,87,"No"
568500,225500,1227,25,"No"
568500,226500,1225,35,"No"
568500,227500,1092,27,"No"
568500,228500,1006,8,"No"
568500,229500,999,10,"No"
568500,230500,1018,8,"No"
568500,231500,1046,31,"No"
568500,232500,1000,7,"No"
568500,233500,968,40,"Yes"
568500,234500,951,5,"No"
568500,235500,968,13,"No"
568500,236500,974,23,"No"
568500,237500,953,22,"No"
568500,238500,790,69,"No"
568500,239500,560,70,"No"
568500,240500,785,34,"No"
568500,241500,845,30,"No"
568500,246500,811,15,"No"
568500,247500,707,64,"No"
568500,248500,586,74,"No"
568500,249500,492,30,"No"
568500,250500,511,36,"No"
568500,251500,525,58,"No"
568500,252500,556,39,"No"
568500,253500,599,35,"No"
568500,254500,598,14,"No"
568500,255500,589,19,"No"
568500,256500,527,23,"No"
568500,257500,495,68,"No"
568500,258500,491,86,"No"
568500,259500,417,54,"Yes"
568500,260500,416,58,"Yes"
568500,261500,407,18,"No"
569500,85500,3505,0,"No"
569500,86500,3150,0,"No"
569500,87500,2993,0,"No"
569500,88500,3180,0,"No"
569500,89500,3394,0,"No"
569500,90500,3018,0,"No"
569500,91500,2850,0,"No"
569500,92500,3085,0,"No"
569500,93500,3189,0,"No"
569500,94500,3106,0,"No"
569500,95500,2630,0,"No"
569500,96500,2592,0,"No"
569500,97500,2689,0,"Yes"
569500,98500,2301,0,"No"
569500,99500,2142,10,"Yes"
569500,100500,2091,17,"No"
569500,101500,1578,82,"No"
569500,102500,950,88,"Yes"
569500,103500,720,40,"No"
569500,104500,993,71,"No"
569500,105500,1217,58,"No"
569500,106500,1302,86,"No"
569500,107500,719,79,"No"
569500,108500,519,34,"Yes"
569500,109500,452,7,"Yes"
569500,110500,452,8,"Yes"
569500,111500,451,39,"No"
569500,112500,510,60,"No"
569500,113500,704,59,"No"
569500,114500,794,79,"No"
569500,115500,1023,93,"No"
569500,116500,1377,94,"No"
569500,117500,1352,72,"No"
569500,118500,1450,41,"No"
569500,119500,1227,93,"No"
569500,120500,1058,98,"No"
569500,121500,967,68,"No"
569500,122500,910,80,"No"
569500,123500,692,86,"Yes"
569500,124500,912,24,"No"
569500,125500,953,87,"No"
569500,126500,924,99,"No"
569500,127500,1145,43,"No"
569500,128500,1378,27,"No"
569500,129500,1703,69,"No"
569500,130500,1237,87,"No"
569500,131500,979,76,"No"
569500,132500,875,69,"Yes"
569500,133500,980,39,"Yes"
569500,134500,1150,56,"No"
569500,135500,1454,46,"No"
569500,136500,1466,16,"No"
569500,137500,1639,4,"No"
569500,138500,1638,3,"No"
569500,139500,1536,27,"No"
569500,140500,1339,41,"Yes"
569500,141500,1235,28,"Yes"
569500,142500,1446,46,"No"
569500,143500,1565,24,"No"
569500,144500,1525,15,"No"
569500,145500,1446,57,"No"
569500,146500,977,81,"No"
569500,147500,881,65,"Yes"
569500,148500,835,24,"Yes"
569500,149500,875,16,"No"
569500,150500,950,47,"No"
569500,151500,1083,49,"No"
569500,152500,1052,84,"No"
569500,153500,1269,82,"No"
569500,154500,1377,20,"No"
569500,155500,1515,21,"No"
569500,156500,1184,45,"Yes"
569500,157500,1087,50,"No"
569500,158500,1120,52,"No"
569500,159500,1002,30,"No"
569500,160500,893,13,"No"
569500,161500,842,0,"No"
569500,162500,803,3,"Yes"
569500,163500,784,0,"No"
569500,164500,765,1,"Yes"
569500,165500,835,25,"No"
569500,166500,950,5,"No"
569500,167500,896,49,"No"
569500,168500,898,21,"No"
569500,169500,986,21,"No"
569500,170500,1138,94,"No"
569500,171500,1037,63,"No"
569500,172500,842,29,"No"
569500,173500,785,0,"No"
569500,174500,712,4,"No"
569500,175500,664,31,"No"
569500,176500,670,17,"Yes"
569500,177500,705,6,"No"
569500,178500,731,3,"No"
569500,179500,727,51,"No"
569500,180500,719,7,"No"
569500,181500,682,20,"No"
569500,182500,650,0,"Yes"
569500,183500,660,27,"Yes"
569500,184500,655,5,"No"
569500,185500,657,8,"No"
569500,186500,609,53,"No"
569500,187500,561,39,"Yes"
569500,188500,603,34,"No"
569500,189500,560,21,"No"
569500,190500,526,38,"No"
569500,191500,469,2,"No"
569500,192500,440,1,"No"
569500,193500,434,0,"Yes"
569500,194500,433,7,"No"
569500,195500,432,35,"Yes"
569500,196500,429,7,"Yes"
569500,197500,459,3,"Yes"
569500,198500,550,25,"No"
569500,199500,509,1,"No"
569500,200500,451,9,"Yes"
569500,201500,433,26,"No"
569500,202500,430,22,"Yes"
569500,203500,429,1,"Yes"
569500,204500,429,0,"Yes"
569500,205500,429,13,"Yes"
569500,206500,433,64,"Yes"
569500,207500,433,1,"Yes"
569500,208500,436,29,"Yes"
569500,209500,432,0,"Yes"
569500,210500,433,0,"Yes"
569500,211500,459,24,"No"
569500,212500,705,77,"No"
569500,213500,870,75,"No"
569500,214500,950,76,"No"
569500,215500,927,13,"No"
569500,216500,955,21,"No"
569500,217500,1095,69,"No"
569500,218500,1388,64,"No"
569500,219500,1443,8,"No"
569500,220500,1345,46,"No"
569500,221500,1128,84,"No"
569500,222500,1050,69,"No"
569500,223500,768,26,"Yes"
569500,224500,838,80,"No"
569500,225500,1111,68,"No"
569500,226500,1215,45,"No"
569500,227500,1161,37,"No"
569500,228500,1042,31,"No"
569500,229500,997,33,"No"
569500,230500,1050,22,"No"
569500,231500,1042,10,"No"
569500,232500,1015,27,"No"
569500,233500,989,23,"Yes"
569500,234500,971,20,"No"
569500,235500,947,30,"No"
569500,236500,985,19,"No"
569500,237500,959,17,"No"
569500,238500,750,66,"No"
569500,239500,579,46,"Yes"
569500,240500,559,69,"Yes"
569500,241500,744,51,"No"
569500,242500,875,0,"No"
569500,246500,850,51,"No"
569500,247500,687,94,"No"
569500,248500,557,12,"No"
569500,249500,528,31,"No"
569500,250500,489,27,"No"
569500,251500,502,5,"No"
569500,252500,547,69,"No"
569500,253500,563,61,"No"
569500,254500,550,25,"No"
569500,255500,515,83,"No"
569500,256500,506,49,"No"
569500,257500,483,91,"No"
569500,258500,405,26,"No"
569500,259500,409,10,"No"
569500,260500,486,44,"No"
569500,261500,470,3,"No"
570500,84500,3091,0,"No"
570500,85500,3009,0,"No"
570500,86500,2817,0,"No"
570500,87500,2496,0,"No"
570500,88500,2679,0,"No"
570500,89500,3170,0,"No"
570500,90500,3066,0,"No"
570500,91500,2674,0,"No"
570500,92500,2826,0,"No"
570500,93500,3092,0,"No"
570500,94500,2887,0,"No"
570500,95500,2516,0,"No"
570500,96500,2292,0,"No"
570500,97500,2572,0,"No"
570500,98500,2092,8,"No"
570500,99500,1690,56,"Yes"
570500,100500,1796,54,"No"
570500,101500,1364,91,"No"
570500,102500,657,81,"Yes"
570500,103500,590,51,"Yes"
570500,104500,530,14,"Yes"
570500,105500,786,42,"No"
570500,106500,726,27,"No"
570500,107500,456,11,"Yes"
570500,108500,455,5,"Yes"
570500,109500,512,56,"Yes"
570500,110500,984,43,"No"
570500,111500,1100,74,"No"
570500,112500,1241,96,"No"
570500,113500,1397,81,"No"
570500,114500,1348,77,"Yes"
570500,115500,1586,72,"No"
570500,116500,1918,49,"No"
570500,117500,1850,24,"No"
570500,118500,1954,23,"No"
570500,119500,1891,45,"No"
570500,120500,1688,74,"No"
570500,121500,1564,56,"No"
570500,122500,1291,61,"No"
570500,123500,836,81,"Yes"
570500,124500,983,24,"No"
570500,125500,1151,76,"Yes"
570500,126500,1088,62,"No"
570500,127500,1256,13,"No"
570500,128500,1341,18,"No"
570500,129500,1714,60,"No"
570500,130500,1665,71,"No"
570500,131500,1357,81,"No"
570500,132500,1227,50,"No"
570500,133500,989,52,"Yes"
570500,134500,1002,22,"No"
570500,135500,1206,30,"Yes"
570500,136500,1439,57,"No"
570500,137500,1816,15,"No"
570500,138500,1649,77,"No"
570500,139500,1520,56,"No"
570500,140500,1416,62,"Yes"
570500,141500,1249,17,"Yes"
570500,142500,1450,21,"No"
570500,143500,1762,5,"No"
570500,144500,1480,43,"Yes"
570500,145500,1124,77,"Yes"
570500,146500,882,19,"Yes"
570500,147500,1025,42,"No"
570500,148500,1061,77,"Yes"
570500,149500,812,28,"Yes"
570500,150500,801,10,"Yes"
570500,151500,772,6,"No"
570500,152500,799,20,"No"
570500,153500,1003,51,"No"
570500,154500,1265,58,"No"
570500,155500,1456,28,"No"
570500,156500,1307,27,"No"
570500,157500,1138,41,"No"
570500,158500,938,40,"No"
570500,159500,856,23,"No"
570500,160500,767,3,"No"
570500,161500,761,0,"No"
570500,162500,774,0,"No"
570500,163500,769,0,"No"
570500,164500,754,0,"No"
570500,165500,740,8,"Yes"
570500,166500,806,6,"No"
570500,167500,811,18,"No"
570500,168500,839,15,"No"
570500,169500,891,4,"No"
570500,170500,1035,74,"No"
570500,171500,1044,88,"No"
570500,172500,866,24,"No"
570500,173500,804,8,"No"
570500,174500,705,21,"Yes"
570500,175500,686,5,"Yes"
570500,176500,670,49,"Yes"
570500,177500,681,76,"Yes"
570500,178500,667,23,"No"
570500,179500,725,31,"No"
570500,180500,696,7,"No"
570500,181500,668,15,"No"
570500,182500,618,10,"No"
570500,183500,703,67,"No"
570500,184500,689,39,"No"
570500,185500,661,0,"No"
570500,186500,620,17,"No"
570500,187500,585,16,"No"
570500,188500,548,37,"No"
570500,189500,535,36,"No"
570500,190500,586,76,"No"
570500,191500,503,27,"No"
570500,192500,459,0,"No"
570500,193500,436,8,"Yes"
570500,194500,434,28,"Yes"
570500,195500,429,1,"Yes"
570500,196500,429,0,"Yes"
570500,197500,429,1,"Yes"
570500,198500,468,13,"Yes"
570500,199500,506,8,"No"
570500,200500,471,14,"No"
570500,201500,433,1,"No"
570500,202500,433,33,"Yes"
570500,203500,430,17,"Yes"
570500,204500,432,40,"Yes"
570500,205500,433,56,"Yes"
570500,206500,433,10,"Yes"
570500,207500,438,32,"Yes"
570500,208500,450,30,"No"
570500,209500,432,0,"Yes"
570500,210500,431,1,"Yes"
570500,211500,433,2,"Yes"
570500,212500,602,14,"No"
570500,213500,764,50,"No"
570500,214500,887,52,"No"
570500,215500,912,42,"No"
570500,216500,894,1,"No"
570500,217500,980,32,"No"
570500,218500,1174,100,"No"
570500,219500,1469,25,"No"
570500,220500,1476,20,"No"
570500,221500,1388,41,"No"
570500,222500,1149,48,"No"
570500,223500,810,59,"No"
570500,224500,737,12,"Yes"
570500,225500,903,76,"No"
570500,226500,1169,63,"No"
570500,227500,1215,22,"No"
570500,228500,1080,19,"No"
570500,229500,1054,40,"No"
570500,230500,989,42,"Yes"
570500,231500,1011,72,"No"
570500,232500,1012,26,"Yes"
570500,233500,1021,19,"No"
570500,234500,994,22,"No"
570500,235500,947,44,"No"
570500,236500,978,5,"No"
570500,237500,958,6,"No"
570500,238500,924,59,"No"
570500,239500,552,36,"Yes"
570500,240500,623,43,"Yes"
570500,241500,869,59,"No"
570500,242500,864,6,"No"
570500,244500,491,8,"No"
570500,245500,590,27,"No"
570500,246500,809,66,"No"
570500,247500,737,97,"No"
570500,248500,521,41,"No"
570500,249500,501,13,"No"
570500,250500,448,14,"No"
570500,251500,461,3,"No"
570500,252500,528,77,"No"
570500,253500,510,92,"No"
570500,254500,511,77,"No"
570500,255500,453,51,"No"
570500,256500,408,20,"Yes"
570500,257500,418,48,"Yes"
570500,258500,447,33,"No"
570500,259500,440,0,"No"
570500,260500,452,49,"No"
571500,82500,2578,0,"No"
571500,83500,2477,0,"No"
571500,84500,2554,0,"Yes"
571500,85500,2529,0,"No"
571500,86500,2493,0,"No"
571500,87500,2190,0,"Yes"
571500,88500,2701,0,"No"
571500,89500,2938,0,"No"
571500,90500,2957,0,"No"
571500,91500,2644,0,"No"
571500,92500,2348,0,"No"
571500,93500,2663,0,"No"
571500,94500,2694,0,"No"
571500,95500,2708,0,"No"
571500,96500,2067,5,"No"
571500,97500,2199,3,"No"
571500,98500,2182,4,"No"
571500,99500,1698,77,"Yes"
571500,100500,1280,89,"Yes"
571500,101500,1014,93,"Yes"
571500,102500,663,37,"No"
571500,103500,963,93,"No"
571500,104500,579,62,"No"
571500,105500,477,0,"Yes"
571500,106500,464,13,"Yes"
571500,107500,460,1,"Yes"
571500,108500,657,52,"Yes"
571500,109500,1118,88,"No"
571500,110500,1527,91,"No"
571500,111500,1623,81,"No"
571500,112500,1823,59,"No"
571500,113500,2145,22,"No"
571500,114500,1953,54,"No"
571500,115500,2019,16,"Yes"
571500,116500,2535,0,"No"
571500,117500,2490,0,"No"
571500,118500,2175,4,"No"
571500,119500,1958,2,"Yes"
571500,120500,1804,19,"Yes"
571500,121500,1546,71,"No"
571500,122500,1174,84,"Yes"
571500,123500,893,56,"No"
571500,124500,969,68,"Yes"
571500,125500,1180,33,"No"
571500,126500,1238,47,"Yes"
571500,127500,1428,52,"No"
571500,128500,1512,39,"No"
571500,129500,1721,30,"Yes"
571500,130500,1905,11,"Yes"
571500,131500,1871,38,"No"
571500,132500,1445,30,"No"
571500,133500,1231,42,"No"
571500,134500,1085,69,"Yes"
571500,135500,1369,31,"No"
571500,136500,1540,21,"No"
571500,137500,1851,15,"No"
571500,138500,1986,8,"No"
571500,139500,1641,56,"No"
571500,140500,1473,73,"No"
571500,141500,1288,27,"Yes"
571500,142500,1345,30,"Yes"
571500,143500,1494,13,"No"
571500,144500,1494,57,"No"
571500,145500,956,58,"Yes"
571500,146500,1041,52,"Yes"
571500,147500,1310,47,"No"
571500,148500,1450,51,"No"
571500,149500,1119,74,"Yes"
571500,150500,935,27,"Yes"
571500,151500,787,17,"Yes"
571500,152500,783,24,"Yes"
571500,153500,759,23,"Yes"
571500,154500,829,41,"Yes"
571500,155500,1092,86,"No"
571500,156500,1058,69,"No"
571500,157500,923,36,"No"
571500,158500,810,40,"No"
571500,159500,754,9,"Yes"
571500,160500,724,13,"Yes"
571500,161500,741,27,"Yes"
571500,162500,754,22,"No"
571500,163500,751,3,"No"
571500,164500,743,0,"No"
571500,165500,729,1,"No"
571500,166500,722,0,"Yes"
571500,167500,723,3,"No"
571500,168500,747,8,"No"
571500,169500,793,5,"No"
571500,170500,887,7,"No"
571500,171500,942,30,"No"
571500,172500,845,26,"No"
571500,173500,758,0,"No"
571500,174500,703,4,"No"
571500,175500,722,0,"No"
571500,176500,698,11,"No"
571500,177500,712,76,"No"
571500,178500,652,36,"Yes"
571500,179500,681,7,"Yes"
571500,180500,677,27,"No"
571500,181500,683,0,"No"
571500,182500,643,0,"No"
571500,183500,680,51,"No"
571500,184500,674,49,"No"
571500,185500,708,78,"No"
571500,186500,629,10,"No"
571500,187500,606,14,"No"
571500,188500,582,22,"No"
571500,189500,575,2,"No"
571500,190500,524,32,"Yes"
571500,191500,511,23,"No"
571500,192500,504,0,"No"
571500,193500,461,3,"No"
571500,194500,436,29,"No"
571500,195500,429,5,"Yes"
571500,196500,429,0,"Yes"
571500,197500,429,0,"Yes"
571500,198500,429,1,"Yes"
571500,199500,490,1,"Yes"
571500,200500,496,3,"No"
571500,201500,449,14,"Yes"
571500,202500,432,0,"Yes"
571500,203500,432,1,"No"
571500,204500,432,2,"No"
571500,205500,433,0,"Yes"
571500,206500,433,0,"Yes"
571500,207500,468,56,"No"
571500,208500,567,79,"No"
571500,209500,445,42,"Yes"
571500,210500,432,0,"Yes"
571500,211500,433,0,"No"
571500,212500,528,4,"No"
571500,213500,696,76,"No"
571500,214500,797,11,"No"
571500,215500,813,12,"No"
571500,216500,823,1,"No"
571500,217500,884,4,"No"
571500,218500,1038,74,"No"
571500,219500,1301,78,"No"
571500,220500,1548,3,"No"
571500,221500,1487,22,"No"
571500,222500,1257,25,"No"
571500,223500,975,73,"No"
571500,224500,739,7,"No"
571500,225500,727,33,"No"
571500,226500,988,82,"No"
571500,227500,1239,31,"No"
571500,228500,1100,33,"No"
571500,229500,1040,11,"No"
571500,230500,1004,1,"No"
571500,231500,999,29,"No"
571500,232500,1016,59,"No"
571500,233500,1016,55,"No"
571500,234500,1020,11,"No"
571500,235500,966,27,"No"
571500,236500,934,11,"No"
571500,237500,984,11,"No"
571500,238500,906,64,"No"
571500,239500,526,62,"Yes"
571500,240500,585,28,"Yes"
571500,241500,799,36,"No"
571500,242500,850,31,"No"
571500,243500,673,32,"Yes"
571500,244500,510,22,"No"
571500,245500,668,46,"No"
571500,246500,832,78,"No"
571500,247500,703,70,"No"
571500,248500,546,48,"No"
571500,249500,490,14,"No"
571500,250500,461,30,"No"
571500,251500,434,0,"Yes"
571500,252500,519,49,"No"
571500,253500,462,69,"Yes"
571500,254500,435,54,"Yes"
571500,255500,431,59,"Yes"
571500,256500,455,76,"No"
571500,257500,483,57,"No"
571500,258500,457,57,"No"
571500,259500,430,1,"No"
571500,260500,437,17,"No"
572500,81500,2474,0,"No"
572500,82500,2461,0,"Yes"
572500,83500,2257,1,"Yes"
572500,84500,2122,0,"Yes"
572500,85500,2028,4,"Yes"
572500,86500,1958,12,"Yes"
572500,87500,1816,16,"Yes"
572500,88500,2560,0,"No"
572500,89500,2606,0,"No"
572500,90500,2509,0,"Yes"
572500,91500,2652,0,"No"
572500,92500,2054,3,"Yes"
572500,93500,2014,15,"Yes"
572500,94500,2443,0,"Yes"
572500,95500,2504,0,"No"
572500,96500,2082,12,"No"
572500,97500,1813,40,"No"
572500,98500,1876,53,"No"
572500,99500,1461,75,"No"
572500,100500,1234,75,"No"
572500,101500,1253,94,"No"
572500,102500,834,80,"No"
572500,103500,741,48,"No"
572500,104500,877,78,"No"
572500,105500,476,15,"No"
572500,106500,463,0,"Yes"
572500,107500,459,1,"Yes"
572500,108500,624,49,"Yes"
572500,109500,1156,90,"No"
572500,110500,1694,68,"No"
572500,111500,2059,21,"No"
572500,112500,2258,1,"No"
572500,113500,2322,0,"No"
572500,114500,2348,1,"No"
572500,115500,2589,0,"No"
572500,116500,2747,0,"No"
572500,117500,2339,0,"No"
572500,118500,2217,0,"No"
572500,119500,2089,0,"No"
572500,120500,2010,7,"No"
572500,121500,1573,63,"No"
572500,122500,1114,87,"No"
572500,123500,1226,67,"No"
572500,124500,1204,61,"No"
572500,125500,1149,33,"Yes"
572500,126500,1372,45,"No"
572500,127500,1362,40,"Yes"
572500,128500,1558,20,"No"
572500,129500,1707,6,"No"
572500,130500,1826,29,"Yes"
572500,131500,1711,70,"Yes"
572500,132500,1466,64,"No"
572500,133500,1245,26,"No"
572500,134500,1097,62,"No"
572500,135500,1312,44,"No"
572500,136500,1386,18,"No"
572500,137500,1644,22,"No"
572500,138500,1720,4,"No"
572500,139500,1790,22,"No"
572500,140500,1562,47,"No"
572500,141500,1371,45,"Yes"
572500,142500,1605,28,"No"
572500,143500,1460,69,"No"
572500,144500,1316,60,"No"
572500,145500,910,43,"Yes"
572500,146500,935,12,"Yes"
572500,147500,1402,43,"No"
572500,148500,1628,31,"No"
572500,149500,1322,51,"Yes"
572500,150500,1361,10,"No"
572500,151500,1184,37,"No"
572500,152500,941,31,"No"
572500,153500,804,27,"No"
572500,154500,752,6,"Yes"
572500,155500,729,11,"Yes"
572500,156500,800,34,"Yes"
572500,157500,775,8,"No"
572500,158500,767,31,"No"
572500,159500,738,4,"No"
572500,160500,712,12,"Yes"
572500,161500,729,57,"No"
572500,162500,739,90,"No"
